customer_id,zipcode,age,marital_status,household_size,income,gender,earners
34e5f784-8349-47a0-8dc4-a519e0dbf95f,20019.0,52,married,3,119252.02158866225,female,2
061baf06-9c36-43a9-af81-099383fdc0c5,20001.0,50,married,3,122278.70461095237,female,3
017137ce-0848-40e8-9b4b-0e6d3f99f899,20001.0,25,married,2,123923.53032086496,female,1
ef21dc2e-dd2e-4788-bb40-3805eb3d6962,20016.0,74,married,5,55606.020675441614,male,2
34de5b5e-725b-4afd-a9ea-c3813e5dbe38,20020.0,56,married,4,56456.99122146408,female,2
f28fab87-a711-4f0b-a6bb-704c5e475079,20007.0,73,married,2,170889.87624501195,female,0
9a60817d-4693-47b3-aac4-03287aa2bda8,20011.0,67,married,4,151589.45848058525,female,1
3a546a96-c66b-4fc5-a33d-a96f1e658d77,20016.0,54,married,3,6419.938353928656,male,2
7d9eb546-fdd0-4796-bc02-bb399667cdf3,20018.0,34,married,2,98477.7402777696,female,1
bbbdd337-aadc-4aa5-8370-1d337295f882,20008.0,46,single,2,152651.0981826515,male,1
7fa56c6f-cb98-454d-b8d2-762dfb0a2ebf,20016.0,83,married,2,5000.0,female,2
5283b7c5-a642-4cae-9400-1d56b76d7fde,20019.0,48,single,2,16544.062663893765,female,1
cd295f07-9871-4112-b9d6-fcc3f5c0282c,20001.0,32,married,2,134775.7475090544,female,1
215d48c9-05f0-4f8e-98d9-6f2c83b41d0c,20008.0,30,married,2,173035.94992570905,female,1
2876abcd-d18d-4b16-8a1a-2fbe94cb6164,20019.0,37,married,2,84989.95128331456,male,1
7513853f-fbfa-4da8-bf7e-bf1b0823a374,20011.0,51,married,2,89370.52171590133,female,1
80d043d6-b54e-43a4-af48-9a7d22f35903,20009.0,29,married,2,161305.1135958565,female,2
5887e00e-43a7-4366-ad09-36ca919ca523,20002.0,26,married,4,158769.4467199351,female,1
58f83543-93b9-48b2-850f-8a652f258691,20002.0,16,single,3,71370.2285859273,female,2
5829314e-6eec-4f31-af2f-78987bce67c4,20001.0,36,married,2,124494.02161537248,male,2
37ffa4e3-cf02-46de-9cc0-2829b0615081,20019.0,65,single,2,41460.95642475722,female,2
1f601c71-b725-496a-86b1-d58bc768bd82,20024.0,64,single,6,150809.83953928837,female,2
208024eb-1b4a-4ac5-92c5-17daf14c8b5c,20001.0,32,married,3,127128.5475122313,female,0
1274b31e-a18c-489f-b4b8-250e763b60f9,20020.0,37,single,3,73870.99609466977,female,0
bbdc6a29-4a56-4322-98aa-957a5bfdd548,20019.0,56,single,2,50373.55685366498,male,1
a4f9a402-7324-45a0-95e1-892b0ec83721,20024.0,63,married,2,210361.272503408,female,2
75e10232-bfbe-4cce-90d1-4cf4250f593f,20012.0,39,married,2,104377.21171937072,female,2
67f1df76-4dc6-4aad-9fd5-9fc6b347daa0,20002.0,54,married,2,132315.24789065655,female,5
96da1e3c-c2e7-423f-ba88-e78d62f8118c,20019.0,44,single,4,30313.966612817934,female,1
2e40ab44-40a9-4239-8dd1-732ad83d3e39,20011.0,77,married,4,109336.45839885034,female,2
18967641-1fb5-428b-8154-733040cfaeaa,20019.0,35,single,3,60778.61944962631,female,1
1437aac7-10f4-4db8-bcf7-b02bf1905a22,20003.0,63,married,2,201446.45889585043,female,0
d25539e3-e258-4232-94e9-bb7c04848e6d,20019.0,50,married,2,7730.322533239545,male,1
0a0b3c37-2ef1-4c85-bb54-37db5c621082,20024.0,43,single,2,109936.07079939824,female,2
03ed189b-c27e-4db3-9228-fb8f279f8b9c,20019.0,55,single,2,61648.01669602254,female,1
85b96da9-f8ad-47a7-9966-d15cf1f02e12,20011.0,54,married,6,134036.97583514487,female,2
4e7ad7f2-b11b-44f9-91a9-0c1789941b74,20008.0,81,married,2,150933.71268445408,female,2
84fe5fc3-ff2c-49de-9df0-86b09f20c127,20003.0,43,single,2,140821.2412378345,female,2
6ca50af4-f74e-4e9d-a0e1-f924dce20dd1,20008.0,44,married,2,135166.96803746925,female,2
48a6129c-7bfc-4cfb-b430-60c7eb3e5a0b,20010.0,75,single,3,59241.13393753464,male,2
40508628-dfea-4a50-859a-e8b7de0ebb72,20016.0,78,married,5,152179.0651376155,female,0
2c04259e-f640-466a-913a-d1bcacc668a4,20008.0,73,married,2,42688.09597304545,female,2
b1d87da5-56b4-40dc-8f37-2c861fda1f9a,20020.0,42,single,3,53168.8075150714,female,0
875a93c1-a510-4605-a247-605b7d348281,20005.0,61,married,6,100987.54674917372,female,2
470f8d28-8899-42a8-9405-6bac9272954a,20002.0,49,single,4,127857.1874312178,female,2
50eb5065-e890-4266-906e-c295540a1140,20037.0,56,married,2,113443.32005354532,male,0
e30f359d-0ff0-4398-a0ef-52e7f35a7339,20009.0,42,married,2,152916.3236305152,female,2
a998774b-be96-4418-b34f-ae38739aaf50,20009.0,62,married,4,176218.8392480677,female,2
6479a0ea-3647-4dce-bc60-7ab28d20c38c,20001.0,41,married,2,143134.23286398203,female,2
e3334d6d-3619-46f9-b3af-15c1d35e6165,20020.0,54,married,3,70391.2426530967,female,1
5d0bdbf2-1501-4712-9cdd-e37a5a93ede6,20002.0,39,single,3,166895.8001272066,female,0
b3ebf8d1-d996-412e-b2e3-2ee3812614a0,20015.0,80,married,3,5000.0,female,2
01b424a1-06f9-49f1-8589-295fcc60d266,20037.0,66,married,2,119100.15646624767,female,0
752739c9-8d6f-4616-be3b-ab836d8f2867,20032.0,63,single,3,34165.97021900242,male,2
7781272d-49ca-423c-a416-8ecdcfa965a8,20036.0,31,married,2,119505.44153027063,male,1
6a6dcde8-13d7-4221-aa5e-e3c98c0b4c29,20003.0,45,single,2,163792.38312309704,female,2
a52ad856-ce19-4f58-8813-9ba009a7352d,20018.0,83,married,6,64944.507773245445,female,2
d48fe7e5-be20-451e-ad84-6a03d31af7ef,20011.0,53,married,2,144493.4243363575,male,0
ae1de7ce-682a-4218-a133-fb38f053d667,20011.0,45,single,5,123043.67851021384,female,1
1ab30886-5d27-4cab-950b-33492cc2544e,20020.0,64,single,3,52459.271756869595,female,2
29b28fee-498b-46b8-8e14-29cf202a75e6,20001.0,40,married,2,177234.47497827676,female,2
fc2d3dad-b347-46ca-b05f-34f84ccc17f3,20016.0,45,married,2,164366.50550367963,male,2
cb8bda27-0ec9-4b0a-bb5f-0137e1ce4d2f,20019.0,27,single,3,62452.09260634816,female,0
aff3e1d4-c84f-4915-998f-72b8d7f0677c,20015.0,83,married,2,5000.0,male,2
8c26651a-f8b7-4a65-8992-4b9744f4ad27,20003.0,82,married,2,153612.35217152943,female,3
e22249ab-c732-4716-80ab-52c7647eee59,20020.0,52,married,2,58195.42147771615,female,1
9e801e8a-f2d6-40dd-8a26-bcb8f9e680e6,20019.0,40,single,3,65201.28442108114,male,2
60fdae6b-b650-445f-9de2-f5ba78076f35,20019.0,51,single,3,124087.07656338606,female,2
4d11913b-3184-4a5a-b65a-f865a361cb81,20002.0,54,single,6,186390.65762435657,female,2
8706c94f-76f1-4ef7-abe8-d8b23b28c0b7,20009.0,36,married,2,188148.53602230764,female,2
bdc860a2-cb4f-46f9-a242-4e807d041b27,20019.0,64,married,6,64170.74517876352,female,1
e0e2d92e-5c88-49b6-ac80-bb93b0ae9f69,20002.0,36,married,4,112437.31012917448,female,1
61200a4a-1225-4a09-be3d-91e6223bdcdb,20002.0,73,married,2,122832.23077481208,female,2
c0676685-c97a-491b-ae31-004a9fc7d6a3,20007.0,51,married,2,232705.32987481373,female,1
1972a239-4d21-4964-a3e8-09205cee3cde,20002.0,37,married,3,154009.07788382669,female,2
5a30b1ae-c3df-456c-b9ad-a8c7381898e9,20016.0,51,married,5,5713.648464244864,male,1
23582fed-77be-4c1d-9c45-f9d227763047,20016.0,55,married,2,187580.56581731173,female,1
972dfad8-8a61-4bac-bb66-9c8ddafa8cce,20019.0,17,single,3,40431.552076389715,female,4
9842260c-879c-4372-995e-1ee64738f123,20008.0,24,single,2,40794.17602015251,male,1
a7abefb6-0f82-426b-8728-d118a217944e,20009.0,17,married,2,38971.17737636309,female,2
c502fee2-abbd-46a4-81a4-3d72b121e58b,20011.0,48,single,5,132033.62630734374,female,1
3cfecfae-5c40-4c34-ae1e-10e45eeeb3ec,20019.0,58,married,2,92029.97463324392,female,0
171aea34-771e-4fe1-acad-1e41e4b60a0c,20006.0,29,married,2,69484.57425915495,male,1
2fda6e32-23e2-4ef5-97f4-e41bf6b2689e,20024.0,76,married,2,71486.15210571683,female,2
2102a4b0-11d9-41ce-bd0f-8810fd7d09e7,20016.0,68,married,2,66653.88685771674,female,2
ede2c7d8-4464-4ea6-b707-9e81d912be8e,20020.0,48,single,5,6186.312873653132,male,2
de647328-872c-40a6-9ec4-5f5cb58916d9,20007.0,42,married,2,181764.1138800952,female,2
8ce753f0-812b-4b63-98cb-fa1562f1132c,20003.0,29,single,2,105257.62612549184,female,2
2add046e-1e3c-480f-8638-494968ab3304,20015.0,64,married,5,109792.24132330377,female,2
1376e713-df12-47ed-b2bb-8b408b6264ee,20020.0,65,married,3,64199.90144171683,female,1
d243facc-5aa4-4f48-a85a-8ad86be65687,20019.0,42,married,3,62966.22366011661,female,2
4d788e35-8990-4636-9729-f8f23759bcb1,20001.0,26,married,2,162109.48354522782,female,2
f8ec2313-b998-49ef-ae0d-f7b4fa92845b,20015.0,75,married,2,160175.30213718643,male,2
766b430f-0be2-4b25-9007-e1791c81d662,20024.0,39,married,2,121947.79728281098,female,0
cdd656e0-a7b0-4a0f-99e6-01e220131af7,20019.0,52,single,3,62528.89476333477,female,1
3417269e-754b-4143-80d0-683038431ccd,20016.0,79,single,2,90081.42347982158,female,5
39c45e2b-3e7a-41e9-86dd-8291b10d4347,20002.0,53,married,3,129719.8865630014,female,2
c4876dd0-93e8-401c-94ff-6777cdc5c165,20017.0,17,married,2,10192.584372577328,female,3
4fa395a5-bb96-4c8c-980c-ee36893ac72d,20020.0,67,single,3,27990.09346299296,female,1
00c53201-9464-4440-a05e-05b071d3ae22,20005.0,40,married,6,82667.67081608713,male,1
544f51e0-1fbe-4852-841a-de494d6b4be9,20020.0,25,single,3,44825.72321693474,male,2
bd988946-238c-43ea-ace0-158f78f951f7,20009.0,32,single,2,160909.13843348625,female,5
4d15a156-e4e6-4aad-998b-1c74e9a2951a,20012.0,84,married,3,96111.35061125272,male,3
5f23a34f-98ab-4ce4-9dbd-13aa86c1c981,20009.0,39,married,2,182719.4170262161,female,1
597cad60-de47-4197-8300-f12c5052ce8c,20007.0,33,married,3,120511.35210252788,female,2
bfa263af-095e-4e8f-a52e-8755568b4828,20005.0,24,married,2,66077.90015112644,female,1
6d688352-d6a5-4a45-8a5f-74b079e3d3b3,20015.0,56,married,2,6666.59209977059,male,1
e1a44bcc-d4f6-4f0e-ae99-913b21e1f84b,20007.0,40,married,3,126331.58798137245,female,1
9c11da96-9e2c-4270-ba95-1e3edea8f08a,20011.0,49,married,4,68756.1543611013,female,2
30a3e09b-f58c-43e7-b29a-06b6c3f6cc7f,20019.0,27,married,2,62849.83759823997,female,1
a097a7cb-ebd1-4fe9-a6bf-cdfa552c05d6,20003.0,47,single,3,259604.9037969711,male,2
fd58069f-8b6e-4c06-9358-0487f5bea57c,20009.0,25,married,2,174869.69091458365,female,2
7d0f1f71-875b-4b4e-a8a0-f14335a981fb,20002.0,18,single,4,53773.39531141786,female,2
b6b75ba7-3033-4816-aa6d-11aa52553307,20012.0,58,married,2,171340.5626377645,female,2
11798070-3a95-4a4f-b706-efe75126ac9b,20019.0,27,single,2,112403.53884659172,male,1
47ca8fa9-4983-4ced-a4a0-fb592ec79170,20012.0,45,married,3,136001.12732459672,male,2
79d72413-6bbe-4474-ae48-843ac2eb5f5c,20002.0,51,married,5,56333.02567331176,female,2
f45ff0ca-9a71-4516-a313-4044a8b90f44,20020.0,48,married,3,66221.5238270568,male,2
a1e1f99f-76f7-4e9e-a4b6-eac57be4976f,20019.0,63,single,2,114375.20519624332,female,0
0ca574d2-b7a7-405a-b358-045f376546d4,20001.0,34,married,3,149752.9811743614,female,2
abd9f801-1470-4264-b76e-eaa34b939d49,20017.0,32,married,2,116950.063694286,female,2
490fabc1-e8a7-4cf7-805a-d167580d79f4,20001.0,81,married,2,37504.10938099757,female,0
9119fb23-9c2c-4a7b-ab87-293861b1375d,20002.0,77,married,2,42591.59491773107,female,2
f77deb97-7138-4dcb-ba31-771458052f4f,20019.0,29,single,5,55406.08298414561,female,3
5cff9fc8-01b9-48e9-91d3-df4542625ab7,20020.0,60,single,3,30241.697241054728,female,2
f534b88c-dd87-4034-af58-5a6cd3c5605e,20024.0,57,married,2,167332.69092857194,male,2
3f075307-db7a-4f60-a29a-8907c857fb95,20032.0,76,single,3,41070.75462852401,female,2
fda339ad-01fb-40a0-94fe-5b7ef6191bc2,20016.0,45,married,2,5131.249716154691,male,2
f315a7ee-2b64-4c0b-ade9-67689cb29387,20012.0,69,married,4,115998.85169290956,female,2
ac5e57a7-2469-47cf-9848-e35c3baf9f63,20011.0,67,married,2,90201.02099943644,female,3
827cbe4a-cc7e-4f14-a470-3bd6ee303e10,20008.0,55,married,2,120813.20067501022,male,1
da74f64b-7d73-445a-8ccd-3ddeacdb4129,20016.0,19,married,3,5000.0,female,1
9261cad7-1e8a-425a-b693-e4be9ec1fb5d,20011.0,52,married,3,127434.22036529172,male,5
45b34e14-aa7c-4214-9b6e-60f0343ebd2d,20007.0,62,married,2,147701.9700796951,male,2
f7e6bae8-11c2-4b5d-a0b2-c54519fccfd5,20003.0,33,married,2,205222.04894684147,male,2
ae9d9a81-9b87-408d-9857-a167bcf86f63,20001.0,42,married,2,158086.51513415613,female,2
878ce4c5-f1ef-4bd0-994b-47ef5b1897a0,20020.0,39,married,4,74575.80362683085,female,1
3ed7b548-4b85-4d5e-8750-bfd2ef9fae4b,20017.0,41,married,2,120488.9393129294,female,2
f7eedf4b-7cb2-4701-8f4d-4064b771c8c4,20015.0,74,single,2,108445.76014161592,female,5
3be02b38-7e13-4738-bab9-eb7ec47bc543,20019.0,47,single,3,26427.373753653083,female,2
671d3c88-1723-4fd6-a19a-eb8980ab125e,20015.0,66,married,2,134791.893459784,female,1
ddc63fa8-1e93-4af2-8b1f-c2e89124479d,20020.0,40,single,4,67372.15115250344,female,1
e956b60b-cd80-420a-8417-ebb64a42ad76,20037.0,27,single,2,41767.61656179537,female,1
7b5f36a8-023b-446b-834f-8f22d31ec92b,20001.0,17,single,2,62181.32138957526,female,5
81f58088-d96b-4772-9abb-ae5d095d3ec3,20002.0,33,married,2,173034.96510462824,female,2
147d33a5-53df-49ca-a703-562a062fafd0,20016.0,81,married,2,147166.4228272087,female,0
41ae7bc1-5869-4e0c-a050-02020e60632c,20007.0,71,married,2,102876.24609021696,female,2
c431f1fd-1aa3-481d-94a8-31ee867e5fa8,20020.0,36,single,2,65362.2289857303,female,4
b4be0759-e1b0-40db-a479-a34cace1a965,20003.0,55,married,4,221445.7121041513,female,2
cf8fff14-1981-4f1b-b0f4-3f049f31e065,20020.0,56,single,3,41635.485539088055,female,1
d33f5ea4-1c1f-4cc8-aa8f-220fc2db4ddc,20008.0,73,married,4,66421.50966832711,female,1
5a4b1bd7-8184-436c-9025-7b87f47452f3,20001.0,28,married,2,170073.70685513903,female,1
397e8812-0d02-4636-ad71-75d1cc2be35f,20019.0,28,married,3,134494.67781719903,female,2
04741068-93bd-4d4b-9006-44210057486c,20017.0,81,single,2,31264.629367809805,female,2
1c116d62-b472-48c0-aeb7-daac5b6a28d1,20002.0,50,married,4,228799.90383375032,female,2
350b9ccc-d3f1-40a2-ad6f-a6a11bce0770,20015.0,50,married,3,5400.771641721094,female,2
ec85de2d-f9e3-420c-9110-8850c59c578e,20008.0,26,married,2,160981.0271428646,male,2
9955eb33-0681-4d63-87e4-af8b48aa2782,20003.0,27,married,2,121384.66696786272,female,2
8401525f-9e52-4637-99f0-49ba5171e1ef,20019.0,57,single,2,49508.61386095197,female,1
6859b344-9f10-4786-af90-8ff17ab0a57b,20009.0,53,married,3,163436.89621744584,female,3
5f256493-739b-42e6-a521-4736a63a7ff5,20001.0,62,married,3,57583.23680838734,female,2
0964171a-7003-4a72-92fc-4f9ca30b733c,20020.0,26,married,3,52606.79339810853,female,2
adc94f0a-155a-44aa-84a4-c1497223d05c,20010.0,73,married,3,57776.039787163056,female,4
a237cf39-0854-4416-895a-31577e0b1596,20002.0,57,married,2,208024.2859802,female,1
30906019-69a5-4f55-b314-bc5ddb868cf0,20019.0,33,single,2,71384.1187070886,male,1
835fa569-c5b6-47b2-8cc7-86c2a301e2ff,20007.0,74,married,2,134611.1423679947,female,3
06d1aad6-6180-45f8-8acb-f4099d99bdbb,20020.0,34,married,5,77665.3405051489,female,1
e0830392-4795-4fdc-8bd5-20e138e551b9,20020.0,80,single,2,42682.75150930085,male,1
2d5e941f-6461-401e-91fe-ccc5a26868b0,20010.0,68,married,5,30695.707526913087,male,5
980a6c78-aa28-4c3f-8dcb-cea96ec1d289,20002.0,54,married,2,215552.20158714397,female,0
3f132617-6802-44a7-8e62-346e22a1a573,20001.0,43,married,3,164564.99089627378,male,3
90c6261a-adc1-4c6d-870f-f686b635943c,20005.0,77,married,2,58635.248290286305,female,2
21ed74c0-3679-4c62-925a-bde9eb304a25,20017.0,59,married,2,145390.49978867656,female,1
e98841fd-970e-4ae4-b137-22157539c81e,20009.0,43,single,2,184695.1445003608,female,1
03380891-b6c9-4358-b8e7-22722618d4e2,20016.0,69,married,2,133852.09457843882,female,1
3f62de26-ff27-4f16-998f-4784ec802112,20004.0,38,married,2,239053.21587456425,female,1
4427d7d3-5cdb-4249-88e8-ab49958b8f85,20019.0,63,single,2,46732.345301225185,female,0
347268bf-1754-42b7-802a-70b038054eb6,20037.0,40,married,2,130995.34911111128,female,2
c1528158-b5d0-4238-87c6-9b35c755eb1a,20002.0,53,single,2,48301.919127870235,female,2
38f73bc1-ea6a-4507-a2f1-b86dc993351a,20008.0,46,married,2,147785.2272452034,male,4
862bc71b-f398-47dc-80f5-eb17b24b9094,20019.0,55,single,2,84511.36900087066,male,3
7ec1dccf-b6ad-4253-8533-45d8f7dc4c5e,20019.0,62,married,3,52677.252958294885,female,2
a307105e-e33a-4765-870b-8fcc4ed9d45b,20009.0,29,married,3,173176.39012263584,female,2
599ae95c-6f22-4c77-8951-e7dedcd11c5f,20019.0,53,single,3,74452.57179257282,female,1
9081fccd-a266-48c3-a164-bce637bbc3c3,20003.0,68,married,2,233416.78348463465,female,2
9845c3f3-ad9a-441d-999e-78dc74269d3a,20024.0,70,single,5,91827.46424035104,female,2
bef8dbd7-c0db-4760-9cfb-e2dec7935977,20020.0,46,single,2,59204.25054879485,female,1
a91d0c19-cfa7-4006-8ec5-142224465ff5,20001.0,37,married,3,77173.53324793688,male,1
712b52b5-a2dd-4699-8c8f-4096486b1020,20005.0,57,married,4,135919.61512289394,female,1
c64b0bde-49b7-44b2-9646-db2b5787d351,20019.0,80,married,4,33684.645495603334,female,0
a0ec2608-28c7-4e95-94df-1c41a038bbb7,20019.0,61,single,2,186583.89358898273,male,1
09e8c01a-341b-46cd-815c-ff95247bd11c,20010.0,52,married,6,135779.08927936555,female,2
884231ef-5dd0-4555-a740-7f80a202da4f,20006.0,40,single,2,46757.4266659354,male,1
3d24a45e-25d0-45a9-81ae-12a453d494f9,20037.0,65,married,2,95538.98576078676,female,1
2070be5d-8ca6-4baa-8bb4-5d7ddb105692,20003.0,72,married,2,112006.13812170547,female,2
361c5267-4942-4f18-90a1-d8d4327b6b07,20018.0,26,married,3,123028.11727927544,male,2
0543424f-ab34-45b5-89c5-d84c81ae4cd8,20009.0,35,married,3,51884.10823856624,male,2
20bcdba8-fb58-41c9-ae8f-1030e84c6ff0,20024.0,37,single,2,113820.66327701852,female,0
469ad7bc-8d5c-405f-a3c6-ef4e232bacbb,20017.0,26,single,2,110304.48241141226,male,2
63de03dd-c8af-4ec8-93cc-b5b8c99a1cba,20016.0,50,married,2,6989.261661576376,female,0
08ddd66a-a61f-4020-aac0-d42222579f03,20015.0,70,married,5,152032.32462561212,female,1
18688d59-a14c-4a22-a814-a8734ef56ca5,20009.0,37,married,3,184957.3940225166,male,2
1b871d6f-d6f4-47d1-ba03-4692fed53d1c,20037.0,66,single,2,84213.42999469857,female,1
10c1a05f-616a-4250-a9ba-7de29d84d356,20009.0,15,married,2,56207.593352472555,female,2
7d8f8281-4e8f-4e1d-8b46-1fa6c2447d59,20008.0,62,married,2,224256.73655181815,male,1
e8fa1aaa-6510-4df2-98cf-e68654c8a525,20001.0,35,married,2,151228.97060516346,female,0
a8855145-94c6-48dd-8483-01b446c0b13b,20019.0,37,single,2,93948.35563314262,female,2
a70adcac-1b27-477a-9c80-a93571c98543,20016.0,73,married,3,160073.4225181004,female,2
1cc7f73d-0188-4f92-ae60-209a363a2f93,20010.0,73,married,3,76233.92309003524,female,2
ff2b0cf4-46d4-486c-a02b-cd2c164bff9f,20017.0,34,single,3,109505.47623640472,female,2
049ca6be-a898-4e16-a187-de2c3c1ae8a7,20016.0,73,married,3,145446.6287010862,female,1
f6190b49-7948-49d0-ac69-cd62d7ca50cd,20018.0,34,married,3,140678.57228735724,female,1
4329b9a1-14ad-46c2-bc6e-dce9ee18a4e0,20003.0,66,married,3,126767.40067624088,female,2
8cc826b1-08aa-4b63-93f3-a5f25048ac8d,20005.0,20,married,2,66104.6606175055,female,2
01e04f2e-facf-4635-b233-aa4d5bffe1dd,20036.0,43,married,2,123386.90210348788,female,2
df240eb0-22a3-46df-80a2-56fc2700f27c,20001.0,37,single,2,149083.0863540857,male,2
55e70cc7-8e1d-4dda-8bdb-30e6f50b66b1,20007.0,57,married,5,175232.8631477867,female,1
0e5e01eb-a292-4a81-9a89-8c92ab92866d,20008.0,84,single,2,31771.324358523103,female,2
d2ffc979-417b-48be-a171-334e2e4ea0b5,20036.0,31,married,2,79256.68601945987,male,2
1584d891-c107-4acb-bf1a-3ea7643a5469,20007.0,45,married,2,188946.1565381089,male,1
5bd95f32-6e51-42b7-a42e-b83f36348de6,20019.0,49,married,3,55698.62048887002,female,1
40580f49-ebd3-4912-96fa-0834a5250104,20019.0,84,married,2,63873.3060263621,female,1
19435b5a-575b-4eac-a444-6277b0b99235,20007.0,63,married,3,133485.84790933906,male,2
be6c22b0-a7bc-4668-8ba6-22d159c8e9ba,20002.0,32,married,2,116699.95709584471,female,2
98415ce0-8934-4e64-8cc6-60fbca90ffa5,20019.0,51,single,2,59714.80963959877,female,1
96e4308e-681c-4719-96bf-15cd2808707a,20007.0,59,married,3,134571.2341003968,male,1
d798a2ee-cfab-4182-8630-fa6ea16f3f8f,20019.0,83,single,3,43878.05955486888,female,2
f4588cc0-e54f-4fa5-aa4f-be536306bcd8,20024.0,45,married,6,87884.30374694892,female,0
82af9c42-e398-43c1-a62b-e92bb4635de3,20019.0,61,single,3,119387.41599833552,male,1
3c8b089f-f1c1-4140-94c5-b44cee8e8d3f,20012.0,53,married,2,119414.86645456257,female,2
5c3918ea-9b2e-495c-8f34-d69403a00c9b,20002.0,43,married,4,78203.45029631507,female,0
032305a5-e270-4116-a39b-a3d910a335a1,20010.0,55,single,3,197054.1770446023,male,2
ae388210-26e1-4ce8-b0ec-31ae0ac31451,20018.0,78,single,2,41125.91533952436,female,2
e441609d-c598-4407-94cb-c73e430059a3,20037.0,42,married,2,150458.47111536516,female,1
bf7094a8-d663-4581-b1e7-7ea70cd2c1e6,20020.0,51,single,2,53404.83772116186,female,1
51b42a57-52e9-4c04-a2d2-4b6d9fd90430,20016.0,45,married,5,5228.6956277990885,male,5
571942bc-4b47-4d2e-8102-e93633375998,20019.0,63,married,3,35884.73509182665,female,1
7ec40094-d071-4eae-9ab7-d0f5d8c2caeb,20018.0,64,single,6,102133.3118247262,female,1
4feb9419-198b-4939-a157-df7c45990713,20007.0,56,married,4,202332.4852273867,female,2
cea4dc7a-639a-4fc2-98cb-989acd01b51a,20036.0,26,married,2,73784.07589206056,male,2
2f7df369-8178-4234-89e6-537946610dfa,20011.0,84,single,2,120766.56146606192,female,1
1c0f78fb-fbaa-4c75-ad36-1967411e1acb,20002.0,24,married,3,47834.68424020881,female,4
d020d966-686e-4cf9-ae2f-a49d15f05b80,20011.0,68,single,5,125420.75880684366,female,1
c4427508-c947-4301-bee4-f274c6708069,20012.0,74,married,2,60870.497461835526,male,0
f4fc24dc-89b2-4842-b441-1cf632efd578,20019.0,74,single,3,30918.72715810831,female,1
5ea3b5b9-ab60-4259-b848-1482f838aa88,20024.0,61,single,4,69058.04028780568,female,2
c8e476d4-4cb1-4259-b12a-c5aaaaab92b0,20007.0,63,married,3,173417.6150853428,female,1
7907f807-fc7a-4997-a97a-cd21d23c2e51,20008.0,68,married,4,94330.40793088215,male,2
d32e8d84-3a70-4b58-8224-0391b0137b95,20024.0,16,single,2,80348.39202480938,female,1
ef5f914d-cb32-4112-aa08-6a4a426c69bb,20009.0,46,married,2,114678.03961725744,female,2
b166ac83-31a2-4bc3-b196-1b2c4f3ad24a,20020.0,62,married,4,78772.66413481973,female,1
5f1996e8-5c1b-4594-bc94-1d5909153cd3,20024.0,33,married,2,141667.92458155972,female,1
879c9162-87cd-4159-8156-d59aa23aa238,20003.0,50,married,2,68151.39657964712,male,0
78451929-88d6-4246-b204-b0b1db8e3701,20017.0,36,married,2,196433.37074640344,male,2
