customer_id,zipcode,age,marital_status,household_size,income,gender,earners
3b838aad-d870-4f6c-8c38-51479dfdc0b4,20015.0,30,Married,3,75000.0,male,2
3de293b6-e639-4bfd-813c-bcf79599df8d,20015.0,50,Married,4,100000.0,female,2
0985d282-3d30-4b56-8a0e-d2b8ad32272a,20015.0,70,Married,2,60000.0,female,1
8bfdc6a4-8e49-4d4c-af38-382c6e0a330e,20016.0,20,Single,2,30000.0,female,1
76e6bd5c-8b27-4cee-a36c-da05d145f48b,20016.0,30,Married,3,75000.0,male,2
e8f95311-fab8-4825-8251-49f7db1fd975,20016.0,50,Married,4,100000.0,female,2
e3156dff-cdb1-41d0-bfdd-854ea30c921a,20016.0,70,Married,2,60000.0,female,1
6d0c61d0-d943-447d-8b2b-38b75c00e827,20017.0,20,Single,2,85000.0,female,1
22b246e3-756a-4dc1-b9ef-f49acd4f5ce4,20017.0,30,Married,3,120000.0,male,2
7e2c16e3-1426-4af3-8189-01036156db97,20017.0,50,Married,4,150000.0,female,2
5a5a2eeb-003f-4d90-a56d-e271c8f7fad4,20017.0,70,Single,2,70000.0,female,1
208b7d2e-8435-49fe-9feb-660c48a55e73,20017.0,25,Single,3,95000.0,male,1
12f52448-fa10-4667-9341-967a073bcd85,20017.0,35,Married,5,130000.0,female,2
fea61c1e-f5db-469e-a80f-25c472e33f7c,20017.0,45,Married,6,160000.0,male,3
758db4e6-d063-4428-886c-b9c1da332b0a,20017.0,55,Married,7,180000.0,female,2
00630830-d7f1-44f9-8876-9fd0e1077c87,20017.0,65,Single,2,80000.0,male,1
ad92289c-b164-4e26-8473-81e02a96eec4,20017.0,75,Single,1,60000.0,female,0
c5d2fa42-08b7-4876-bf22-987884a33d96,20018.0,20,Single,2,75000.0,female,1
b1097fc8-81a3-4518-9ba9-6ffc6f056b10,20018.0,30,Married,3,110000.0,male,2
fe6916b3-b613-47b1-8388-25be3ac02577,20018.0,50,Married,4,95000.0,female,1
d0746a11-b301-460b-bf7a-d480897b7f46,20018.0,70,Single,2,60000.0,female,0
a6242a18-c75a-405f-b6ad-1ac6a2361c90,20018.0,25,Single,3,85000.0,male,1
cc0112ad-2b57-44b4-856a-05f46da52cf0,20018.0,45,Married,5,120000.0,female,2
31ac7f35-19fb-4cc5-abd2-94073e7974ee,20018.0,60,Married,2,80000.0,male,1
90da85ee-ff10-4fbe-88b3-f6d98b918758,20018.0,35,Single,4,100000.0,female,2
2355847f-9360-4a60-a80f-696745e9be2e,20018.0,55,Married,3,130000.0,male,3
c092730b-1fb0-474c-987c-0206e4008071,20018.0,40,Single,2,70000.0,female,1
b474097e-63f3-4811-894f-e75b35189da1,20019.0,20,Single,2,45000.0,female,1
04a2e92e-ad60-4df3-b097-56c436662385,20019.0,30,Married,3,60000.0,male,2
287ce71f-3d86-4bba-b0b9-3e6e6c558572,20019.0,50,Single,4,70000.0,female,1
ea8379b7-b912-4f3f-9253-81a080fcc623,20019.0,70,Married,2,50000.0,male,0
2c9e4e1e-367c-44be-a454-41dff9415e1c,20019.0,25,Single,5,80000.0,female,3
1dd80d88-eb70-4e89-9acf-1fdfb9152b8f,20019.0,35,Married,6,90000.0,male,2
0b9ac9bb-7456-43d6-97ac-411d75fb376a,20019.0,45,Single,7,100000.0,female,1
1d57b551-67f2-4805-8867-87c416ff591e,20019.0,55,Married,2,55000.0,male,0
078c128c-beab-4926-ac68-fe44d0f93e8a,20019.0,65,Single,3,65000.0,female,1
d58862ba-b298-4b5d-8f29-36f343c3b2d3,20019.0,75,Married,4,75000.0,male,2
4cc71ce8-6a52-4940-ba2d-e4f6ea3dd91c,20020.0,20,Single,2,30000.0,female,1
22c62866-abf8-4858-88c2-751a10bc29fd,20020.0,30,Married,3,45000.0,male,2
d50f2230-cc43-4552-8855-dd80aeac670b,20020.0,50,Single,4,60000.0,female,1
2bc44ae2-88e5-47d6-b795-ba605ec9a339,20020.0,70,Married,2,55000.0,female,0
70bd2c3a-20e7-4ff4-bc79-4563de70fb4c,20024.0,20,Single,2,85000.0,female,1
8d485d00-5bc1-4a16-9d93-6c2b9484c9ed,20024.0,30,Married,3,120000.0,male,2
2afc3851-7265-45ee-80a9-edfd1e679266,20024.0,50,Married,4,150000.0,female,2
474980d1-ae09-47bb-99da-b63ec4231f72,20024.0,70,Single,2,60000.0,female,0
d66ab48b-3d7e-4b42-8647-3830514849bd,20024.0,25,Single,2,95000.0,male,1
933a33ac-3156-44de-92bd-806500ff9cee,20024.0,35,Married,5,130000.0,female,2
2b66b958-9cb3-41a2-9161-1b50e69e4ebb,20024.0,45,Married,3,110000.0,male,1
5026f674-f289-46b7-9863-7119e2d6bceb,20024.0,55,Married,2,140000.0,female,2
2b148fe7-8a85-4bd6-84f8-fe39c57d9274,20024.0,65,Single,1,70000.0,male,0
e4833a30-08d4-4701-8b1d-ea93ebe86e4a,20024.0,22,Single,2,88000.0,female,1
951ee3ad-6150-427b-8105-bce7ed16e0fd,20032.0,20,Single,2,45000.0,female,1
1c4198d7-32a0-4884-80a9-37482f575ec2,20032.0,30,Married,3,50000.0,male,2
97576a98-6e48-45ee-9f33-e33bdc07dc02,20032.0,50,Single,4,60000.0,female,1
a258efd9-b108-4bfb-8b38-5f41b4a2aa59,20032.0,70,Married,2,40000.0,male,0
dbc1c62d-a660-4bdd-98e5-0255c3fefd99,20032.0,25,Single,5,55000.0,female,2
bee8e4a5-0245-4615-98c3-98c649b01482,20032.0,35,Married,6,70000.0,male,3
d92c06ee-9e96-46a9-8c83-e01a6bd652c5,20032.0,45,Single,7,80000.0,female,1
80fd92b3-dbd5-461c-9a1f-1278002b1f03,20032.0,55,Married,2,48000.0,male,2
833286e6-8340-4685-98e7-ab041abb4cd6,20032.0,65,Single,3,52000.0,female,0
e6a36dda-c0a5-4a85-a89c-a7ea355bee9c,20032.0,75,Married,4,62000.0,male,1
467bbcb1-5bf9-4bd9-91a7-10493bcd9ee4,20036.0,20,Married,2,105711.89,female,2
192b8ab6-dd0b-417c-91b7-d7c6b50eca1d,20036.0,30,Married,2,105711.89,male,2
4da68a4f-e0c9-41c7-9754-8f4dd2d1eae5,20036.0,50,Married,4,105711.89,female,1
e32f0778-8cb3-4ee3-b448-77c54cfbb501,20036.0,70,Married,2,105711.89,male,0
f8c2d0aa-23b2-4f40-ad87-fd1180a2dcf9,20037.0,20,Single,2,85000.0,female,1
3c367118-098a-4a27-bae7-1e500da8c262,20037.0,30,Married,2,110000.0,female,2
bbf5fa42-cb5a-4c0e-bd10-b3b810098084,20037.0,50,Married,3,120000.0,male,1
eb0aec1a-2c2b-4ee6-a19f-9c4319b08ff3,20037.0,70,Single,2,90000.0,female,0
bd69dca0-3403-4bf7-bc28-57f09aff8d31,20037.0,25,Single,2,95000.0,female,1
8337bd70-4162-4503-8d84-0ce08ce4871c,20037.0,35,Married,2,130000.0,female,2
35d50dc0-93fb-4dad-8eb7-6421db2e8b30,20037.0,55,Married,3,140000.0,male,1
0ebddc07-9bdf-459b-a87b-eed901d6895c,20037.0,75,Single,2,80000.0,female,0
b98b4e78-a3e1-41b5-b1d9-c3276d996404,20037.0,22,Single,2,70000.0,female,1
73fa347a-73f7-4689-acc8-e1e85cf11d1d,20037.0,32,Married,2,115000.0,female,2
